id|name|has_tono_records|video_id|type_id|version|creation_began|creation_finished|offset|duration|location
524874|tekstplakat - andre - vignett og åpen for alle|f|524874|2|1|2011-09-05 18:42:36.340546||0|38.24|http://frontend.frikanalen.tv/media/1276/broadcast/orig_tekstplakat - andre - vignett og åpen for alle NY.avi
524875|tekstplakat - andre - frikanalen_tv|f|524875|2|1|2011-09-05 18:42:36.340546||0|12|http://frontend.frikanalen.tv/media/1278/broadcast/orig_tekstplakat - andre - frikanalen_tv.avi
524946|Demp din entusiasme|f|524946|2|1|2011-09-05 18:42:36.340546||0|682.52|http://frontend.frikanalen.tv/media/1644/broadcast/orig_Demp din entusiasme del 1.avi
524975|Galtung om finanskrisen|f|524975|2|1|2011-09-05 18:42:36.340546||0|1718.92|http://frontend.frikanalen.tv/media/1707/broadcast/orig_Galtung om finanskrisen.avi
524996|Voss Fallskjermklubb - PROMO|f|524996|2|1|2011-09-05 18:42:36.340546||0|121.84|http://frontend.frikanalen.tv/media/1730/broadcast/orig_Aagot hopp del 1.avi
525025|Frikanalen_Solidaritet|f|525025|2|1|2011-09-05 18:42:36.340546||0|8|http://frontend.frikanalen.tv/media/1913/broadcast/orig_FrikanalenKategori05_Solidaritet.avi
525113|robot-dance|f|525113|2|1|2011-09-05 18:42:36.340546||0|51|http://frontend.frikanalen.tv/media/2246/broadcast/2246_3ff5b69fbeea48dc99ea149cba8b591c.avi
525117|lutan fiya|f|525117|2|1|2011-09-05 18:42:36.340546||0|127.76|http://frontend.frikanalen.tv/media/2250/broadcast/2250_1bfb635bf9ed41c9b3afc60610453620.avi
622102|Musikk: Menuett|f|622102|2|1|2011-09-05 18:42:36.340546||0|89|http://frontend.frikanalen.tv/media/1294/broadcast/orig_Terje og Sidsel Dahl - Menuett.avi
622104|Buldring - klatring på sitt råeste ?|f|622104|2|1|2011-09-05 18:42:36.340546||0|1740|http://frontend.frikanalen.tv/media/1303/broadcast/orig_Sequence 01.avi
622105|Piano: Fimreite, Svenssen og S.|f|622105|2|1|2011-09-05 18:42:36.340546||0|741.92|http://frontend.frikanalen.tv/media/1343/broadcast/orig_Piano-  Fimreite, Svenssen og Sickel.avi
622124|Jul på Studentrådet del 01|f|622124|2|1|2011-09-05 18:42:36.340546||0|441.24|http://frontend.frikanalen.tv/media/1556/broadcast/orig_Jul på Studentrådet del 1.avi
622125|Jul på Studentrådet del 02|f|622125|2|1|2011-09-05 18:42:36.340546||0|593.08|http://frontend.frikanalen.tv/media/1557/broadcast/orig_Jul på Studentrådet del 2.avi
622126|Jul på Studentrådet del 03|f|622126|2|1|2011-09-05 18:42:36.340546||0|445.6|http://frontend.frikanalen.tv/media/1558/broadcast/orig_Jul på Studentrådet del 3.avi
622127|Jul på Studentrådet del 04|f|622127|2|1|2011-09-05 18:42:36.340546||0|445.6|http://frontend.frikanalen.tv/media/1559/broadcast/orig_Jul på Studentrådet del 4.avi
622128|Jul på Studentrådet del 05|f|622128|2|1|2011-09-05 18:42:36.340546||0|445.6|http://frontend.frikanalen.tv/media/1560/broadcast/orig_Jul på Studentrådet del 5.avi
622129|Jul på Studentrådet del 06|f|622129|2|1|2011-09-05 18:42:36.340546||0|401.6|http://frontend.frikanalen.tv/media/1561/broadcast/orig_Jul på Studentrådet del 6.avi
622130|Jul på Studentrådet del 07|f|622130|2|1|2011-09-05 18:42:36.340546||0|362.08|http://frontend.frikanalen.tv/media/1562/broadcast/orig_Jul på Studentrådet del 7.avi
622131|Jul på Studentrådet del 08|f|622131|2|1|2011-09-05 18:42:36.340546||0|452.84|http://frontend.frikanalen.tv/media/1563/broadcast/orig_Jul på Studentrådet del 8.avi
622132|Jul på Studentrådet del 09|f|622132|2|1|2011-09-05 18:42:36.340546||0|573.24|http://frontend.frikanalen.tv/media/1564/broadcast/orig_Jul på Studentrådet del 9.avi
622133|Jul på Studentrådet del 10|f|622133|2|1|2011-09-05 18:42:36.340546||0|427.48|http://frontend.frikanalen.tv/media/1565/broadcast/orig_Jul på studentrådet del 10.avi
622134|Jul på Studentrådet del 11|f|622134|2|1|2011-09-05 18:42:36.340546||0|494.32|http://frontend.frikanalen.tv/media/1566/broadcast/orig_Jul på studentrådet del 11.avi
622135|Jul på Studentrådet del 12|f|622135|2|1|2011-09-05 18:42:36.340546||0|452.64|http://frontend.frikanalen.tv/media/1567/broadcast/orig_Jul på Studentrådet del 12.avi
